61631	1.8083074E7	44896	2.6765604898138874E-7	mil.dla
61743	1.808239E7	1125935	1.401195008481313E-8	mil.navy.usff.necc
63086	1.8078864E7	60816	1.9551851755539502E-7	mil.nga
63555	1.8075974E7	215727	6.533053040037349E-8	mil.army.usace.hec
64426	1.8070952E7	86576	1.3890213028452552E-7	mil.navy.navsea
66074	1.8061398E7	557728	2.5148192854831086E-8	mil.dtic.oai
66500	1.8058104E7	385015	3.659791096239884E-8	mil.af.usafe
68021	1.8050568E7	122398	9.988555856977513E-8	mil.dtra
68686	1.8044294E7	352380	4.035404112476691E-8	mil.navy.c6f
70825	1.802751E7	181396	8.010547651737315E-8	mil.navy.nrlmry
70849	1.802736E7	76844	1.579945214304483E-7	mil.nationalguard
70970	1.8026352E7	997465	1.5408929992136136E-8	mil.af.maxwell.airpower
71394	1.8023064E7	578260	2.4349236241723107E-8	mil.af.maxwell
72269	1.8016176E7	73113	1.660592430356692E-7	mil.army.armypubs
72639	1.801334E7	354320	4.011172716023749E-8	mil.army.usace.nwo
73020	1.8010644E7	245958	5.6660812821440125E-8	mil.army.armyupress
73564	1.8006532E7	112851	1.0618299657765343E-7	mil.navy.med
73619	1.8006074E7	369039	3.834690228373364E-8	mil.dau
74041	1.8003014E7	149282	9.096216550634562E-8	mil.navy.navair
76193	1.7987716E7	299675	4.724653717101321E-8	mil.af.afcent
76766	1.7984076E7	53792	2.2181804167405497E-7	mil.dodig
77196	1.7981044E7	90203	1.3346164559624737E-7	mil.army.arl
80340	1.7961196E7	1675258	1.0737657270316412E-8	mil.pentagon.hqda.tioh
82366	1.7949544E7	22981	5.693137644810538E-7	mil.af.afwerx
82781	1.7946766E7	176740	8.206110800976019E-8	mil.af.e-publishing.static
83862	1.7940206E7	239147	5.8359073091430126E-8	mil.usmc
84227	1.7937962E7	247384	5.6322196355057904E-8	mil.eucom
85896	1.792988E7	571565	2.4618723191388108E-8	mil.navy.navyband
86326	1.7927692E7	76890	1.5787828812546296E-7	mil.navy.metoc
86941	1.7924718E7	629563	2.2502166537028502E-8	mil.darpa.archive
87945	1.7919602E7	601645	2.3457657522267522E-8	mil.dcoe.t2health
87962	1.7919466E7	228239	6.137927018384518E-8	mil.army.asc
88241	1.7918042E7	204353	6.964015672911145E-8	mil.af.afrc
89755	1.7910214E7	483958	2.8874431795434343E-8	mil.af.dm
90533	1.790624E7	258273	5.401703983620863E-8	mil.army.usace.spk
91994	1.7899746E7	244037	5.7136280151285914E-8	mil.nga.geonames
92644	1.7896948E7	400296	3.5107698883530474E-8	mil.nga.msi
93025	1.7895432E7	276588	5.072721248100497E-8	mil.navy.jag
94330	1.7890146E7	540663	2.591583053291251E-8	mil.navy.nrl.sungrazer
94721	1.7888566E7	1581434	1.1163546526905402E-8	mil.navy.news
95442	1.7885284E7	108017	1.1063832200058073E-7	mil.navy.netc
99646	1.7870322E7	1121284	1.405568457764824E-8	mil.navy.chinfo
99749	1.786995E7	550440	2.5475771962084975E-8	mil.army.sill-www
101822	1.7862748E7	412991	3.394095373732969E-8	mil.disa.fhu.jitc
103519	1.7856674E7	344920	4.136332511480506E-8	mil.uscg.cgmix
105528	1.7849504E7	247678	5.6258715071668165E-8	mil.dss
106703	1.7845604E7	486592	2.871159265296012E-8	mil.nga.www1
107151	1.784388E7	713748	2.015187904257901E-8	mil.navy.nvr
107715	1.784174E7	1991816	9.480015346476239E-9	mil.navy.spawar
108527	1.7838674E7	99475	1.2071147195526996E-7	mil.cto
109610	1.7834882E7	333590	4.298456456959271E-8	mil.army.jagcnet
110565	1.7831242E7	4823382	5.7064863265775284E-9	mil.navy.nps.ccc
110760	1.7830476E7	622920	2.2712885770466697E-8	mil.army.arl.ftp
110766	1.7830448E7	85415	1.4087368352677822E-7	mil.cyber.dod.dl
110801	1.7830326E7	371547	3.8054889538128694E-8	mil.army.tradoc
112764	1.7823742E7	227273	6.165247642361584E-8	mil.southcom
113572	1.782089E7	130358	9.66349824103579E-8	mil.socom
113785	1.7820252E7	143075	9.271135830735763E-8	mil.militaryonesource.installations
113842	1.7820062E7	1524122	1.1487685096357186E-8	mil.usmc.marcorsyscom
116100	1.7813386E7	117212	1.0276368180895576E-7	mil.cybercom
116268	1.7812972E7	8275520	4.248840530862474E-9	mil.army.usace.erdc.lmvmapping
117569	1.7809666E7	1512178	1.1558887136787137E-8	mil.army.carlisle-www
118829	1.7807454E7	241054	5.788455259484977E-8	mil.stratcom
119144	1.7806338E7	284645	4.9404253689519833E-8	mil.army.usace.saj
120044	1.780301E7	505565	2.76507117915544E-8	mil.nga.gwg
120925	1.7799844E7	204137	6.973280580865541E-8	mil.army.amedd.phc
121725	1.7797572E7	1902660	9.799566760940752E-9	mil.jfcom
122090	1.7796504E7	1262109	1.3162360666229465E-8	mil.navy.nps
124790	1.778949E7	747704	1.9358760171644667E-8	mil.jsf
126976	1.7785332E7	623767	2.2685994884301004E-8	mil.arl.ftp
127606	1.7783E7	7336974	4.564851301239646E-9	mil.darpa.networkchallenge
127674	1.7782764E7	116890	1.0298964179978647E-7	mil.marines.hqmc
127968	1.7781596E7	3130850	7.07954834499714E-9	mil.navy.nwc
128283	1.778037E7	1160913	1.3718068356029801E-8	mil.defendamerica
128501	1.777961E7	261009	5.34662733002651E-8	mil.navy.doncio
129968	1.7774612E7	1675751	1.0735415225665763E-8	mil.dtic.stinet
131773	1.7768602E7	601036	2.348097970052242E-8	mil.af.afsoc
133726	1.7762328E7	935166	1.6125202591377763E-8	mil.af.ellsworth
134088	1.7761096E7	2168759	9.02523012425349E-9	mil.army.tec
134690	1.775929E7	449823	3.114231630598843E-8	mil.army.usace.mvs
134834	1.7758994E7	589322	2.392171379195869E-8	mil.uscg.mycg
135917	1.7756032E7	779059	1.8693883302510165E-8	mil.osd.dodmedia.myafn
137065	1.775266E7	71033	1.714613503309677E-7	mil.dcsa
137247	1.7752212E7	641062	2.2146520170505693E-8	mil.af.kadena
137703	1.7750888E7	277241	5.0616995719045234E-8	mil.army.usace.lre
138106	1.77496E7	260463	5.3569708571483364E-8	mil.army.usace.mvn
138566	1.7748286E7	4852388	5.684199671416975E-9	mil.af.lackland
138569	1.7748284E7	2460931	8.249328804826275E-9	mil.marines.1stmardiv
139273	1.7746164E7	306058	4.634841805392353E-8	mil.army.api
139514	1.77454E7	55951	2.1306055229986639E-7	mil.navy.secnav
139996	1.7743964E7	547369	2.5611509156329956E-8	mil.af.vandenberg
140393	1.7742856E7	7204271	4.620620196388952E-9	mil.osd.ha
141964	1.7738568E7	328448	4.3471527196157874E-8	mil.army.us
142312	1.7737604E7	289629	4.866263095438479E-8	mil.army.eur
142381	1.773743E7	115188	1.042646943237886E-7	mil.army.usace.erdc
142480	1.7737196E7	10454663	3.8344484087533944E-9	mil.army.humanterrainsystem
143463	1.7734592E7	179828	8.083750111672951E-8	mil.cac
143516	1.7734448E7	1170292	1.3653531780198637E-8	mil.army.ngb.il
143543	1.7734386E7	602497	2.3426745374808225E-8	mil.dodlive.navylive
143694	1.773393E7	4802770	5.721699003168552E-9	mil.nosc
144540	1.7731912E7	281856	4.986520077157407E-8	mil.af.my
144663	1.7731568E7	102494	1.1690064696782645E-7	mil.af.afpc
144768	1.7731316E7	923577	1.6274231884596514E-8	mil.army.amedd.history
145004	1.773063E7	195653	7.342236375988435E-8	mil.af.software
145433	1.772956E7	1320530	1.2732723909120714E-8	mil.navy.nps.web
147053	1.7725386E7	186106	7.790288293611401E-8	mil.militaryonesource.download
147066	1.772535E7	1491463	1.1681127626610819E-8	mil.dtic.handle
147473	1.7724304E7	93592	1.2832683553177477E-7	mil.diu
148752	1.7720962E7	2979066	7.326510091830835E-9	mil.army.gordon
148880	1.7720596E7	285733	4.9242836808233465E-8	mil.northcom
149614	1.7718714E7	2830275	7.597195009116165E-9	mil.army.usarec
150109	1.7717524E7	596105	2.366408271295059E-8	mil.army.usamriid
150136	1.7717462E7	1283911	1.3017162426095954E-8	mil.marines.cherrypoint
150583	1.7716488E7	346653	4.1125048349203866E-8	mil.inherentresolve
150730	1.771616E7	413122	3.3930807798213696E-8	mil.af.hq.saffm
151172	1.771507E7	172688	8.36569438903982E-8	mil.army.usace.iwr
151997	1.7713008E7	323167	4.40997107771266E-8	mil.af.nellis
153770	1.7709124E7	593903	2.3748278572568892E-8	mil.af.patrick
154905	1.7706656E7	701593	2.0468560958893867E-8	mil.navy.surfpac
155342	1.77057E7	4115727	6.367159569050769E-9	mil.osd.deploymentlink
155483	1.770539E7	387516	3.633424753930879E-8	mil.army.arcyber
156044	1.7704182E7	10721538	3.805266867859856E-9	mil.army.first
159597	1.7697214E7	569948	2.468223494683007E-8	mil.jb.jbmdl
161061	1.769433E7	2953176	7.372762129138621E-9	mil.msco
161429	1.769374E7	208141	6.815467785671584E-8	mil.army.usar
161873	1.7692988E7	295770	4.782302424587537E-8	mil.af.afspc
161977	1.7692794E7	238419	5.8548211744394954E-8	mil.uscg.news
163603	1.7690004E7	20732204	2.766722447064324E-9	mil.af.maxwell.research
163793	1.7689682E7	606249	2.3287846057983108E-8	mil.army.usace.mvd
165895	1.768642E7	9339047	4.003701953343488E-9	mil.dla.dscp
166200	1.768578E7	125254	9.862489371196775E-8	mil.army.cdmrp
168293	1.7682084E7	1756161	1.0391177823059961E-8	mil.navy.safetycenter
169503	1.7680102E7	224579	6.241929430183736E-8	mil.af.acc
169534	1.7680052E7	4754502	5.7601418053095885E-9	mil.army.train.atiam
169743	1.767974E7	467399	2.9925929864858E-8	mil.army.wsmr
170379	1.7678762E7	212839	6.6397211581202E-8	mil.army.hrc
172058	1.7676364E7	434553	3.2199369610835525E-8	mil.soc
172969	1.7675756E7	206962	6.862242548874556E-8	mil.osd.denix
173084	1.7675472E7	415784	3.3695958555939433E-8	mil.army.usace.nan
173385	1.7674832E7	866051	1.7127621340346545E-8	mil.osd.gulflink
174129	1.7673278E7	687805	2.0843731669687133E-8	mil.army.usace.swt-wc
174430	1.7672748E7	367560	3.851110598984659E-8	mil.af.afhra
174938	1.7671714E7	382725	3.682828114436767E-8	mil.af.afgsc
175338	1.7671192E7	402407	3.4909931933293625E-8	mil.af.pacaf
176731	1.7668422E7	1101571	1.4244190464640718E-8	mil.marines.trngcmd
177286	1.766735E7	362038	3.9169590555922984E-8	mil.army.usace.nab
177739	1.7666402E7	249635	5.5885229539712E-8	mil.navy.oni
177836	1.7666212E7	534182	2.6223886330947354E-8	mil.sda
178462	1.7664988E7	682799	2.098365108419749E-8	mil.navy.cnic.cnrse
178487	1.7664938E7	606549	2.327629675877239E-8	mil.medicalmuseum
185512	1.7654846E7	672940	2.1242570366828786E-8	mil.army.peosoldier
186484	1.7653256E7	114112	1.0506449816054657E-7	mil.sapr
187245	1.765213E7	46545	2.58287438120079E-7	mil.dod.defensetravel
187725	1.7651478E7	298616	4.740429441251579E-8	mil.spacecom
191767	1.7646238E7	1724554	1.0517963582029758E-8	mil.army.usace.corpsmapu
192284	1.764553E7	460782	3.036169962650408E-8	mil.af.afhistory
192452	1.7645292E7	1135994	1.3920017453158983E-8	mil.army.usace.erdc.el
193314	1.7644206E7	1115794	1.410967138484133E-8	mil.af.afhso
193790	1.7643604E7	1103247	1.4228201636933583E-8	mil.af.nasic
194223	1.764299E7	182747	7.948972631538613E-8	mil.dpaa
194641	1.7642386E7	1129444	1.3979481755905705E-8	mil.myafn.afn-now
196429	1.7640064E7	582783	2.4170585606891376E-8	mil.dodlive.science
198797	1.7637726E7	492712	2.8349999090833546E-8	mil.marines.marineband
199225	1.7637366E7	291362	4.846924831892151E-8	mil.army.usace.mvr
199467	1.7637184E7	250548	5.567396383287554E-8	mil.jbsa
214644	1.7635104E7	1093006	1.4330240513988773E-8	mil.af.cce.bespin.home
217059	1.763306E7	124885	9.8781613221624E-8	mil.osd.dmdc.dwp
217199	1.763288E7	3465363	6.5956398672068326E-9	mil.navy.nmci.metocph
217359	1.7632684E7	215130	6.556086025684102E-8	mil.uscg.homeport
219062	1.7630222E7	261831	5.3298184588242026E-8	mil.navy.blueangels
219164	1.7630042E7	550900	2.5455288919712124E-8	mil.af.hill.stsc
219281	1.7629846E7	448917	3.120852828327836E-8	mil.army.usace.mvp
222554	1.7625224E7	1624696	1.0957450975982452E-8	mil.army.leavenworth.fmso
223158	1.7624374E7	623507	2.269435494025586E-8	mil.af.yokota
224412	1.762271E7	2760950	7.705482555678856E-9	mil.osd.dmdc.siadapp
224429	1.7622694E7	880270	1.6901297283312168E-8	mil.af.malmstrom
224912	1.7622098E7	2827008	7.604059064344776E-9	mil.dla.documentservices.doni
225150	1.7621804E7	2856717	7.553302805117949E-9	mil.army.tradoc.odin
225661	1.7621176E7	419180	3.340624930016899E-8	mil.spaceforce.ssc
226100	1.7620668E7	268415	5.208184359208989E-8	mil.af.amc
226261	1.7620462E7	4707569	5.7989539339117694E-9	mil.army.lee.transchool
226715	1.7619906E7	531539	2.6348044030107786E-8	mil.army.apd
226778	1.7619832E7	483159	2.8923960605813497E-8	mil.osd.dmdc.dcas
228660	1.7617846E7	213927	6.59854300724709E-8	mil.af.ang
230440	1.76159E7	503188	2.7768428224875404E-8	mil.dodlive.coastguard
230654	1.761561E7	494258	2.826360967697923E-8	mil.af.ramstein
230807	1.7615428E7	862032	1.7191912309008704E-8	mil.af.barksdale
231157	1.7614952E7	257688	5.4138680741604414E-8	mil.ai
231466	1.7614602E7	459931	3.0419515289424E-8	mil.af.doctrine
231873	1.7614096E7	88865	1.3540315276988173E-7	mil.dla.quicksearch
235366	1.7610706E7	487692	2.8645544923315822E-8	mil.army.usace.lrl
235485	1.7610568E7	374554	3.7721807132675E-8	mil.usfk
235657	1.7610426E7	183928	7.893610141086618E-8	mil.af.airforcemedicine
238181	1.7608328E7	874673	1.6989212528142823E-8	mil.af.dyess
238666	1.760783E7	3258689	6.8893110848637284E-9	mil.usmc.tecom
241863	1.76051E7	255620	5.4572542359881987E-8	mil.uscg.nrc
254822	1.7600656E7	349909	4.068412754557156E-8	mil.af.hill
307608	1.7599854E7	1094046	1.4319704156176851E-8	mil.af.jber
307643	1.7599808E7	350364	4.062279105988555E-8	mil.af.kirtland
308358	1.7598904E7	765310	1.8981395260638526E-8	mil.navy.airpac
308973	1.7598116E7	544087	2.5757638844198284E-8	mil.jb.jber
309446	1.7597482E7	97474	1.2308304003064653E-7	mil.af.afrl
310367	1.7596364E7	625966	2.2616696776498134E-8	mil.army.usace.swf-wc
310784	1.759585E7	580342	2.4263861616149947E-8	mil.navy.usff
311957	1.7594508E7	929801	1.619349174987977E-8	mil.navy.msc
312678	1.7593726E7	485060	2.880645657734166E-8	mil.army.usace.sas
312681	1.759372E7	818218	1.792155416215397E-8	mil.af.andersen
313505	1.759284E7	3472850	6.585574070198926E-9	mil.army.redstone.history
314816	1.7591442E7	528560	2.6489171484123284E-8	mil.navy.c7f
314939	1.7591286E7	1098257	1.4277387330699411E-8	mil.usfj
321422	1.758573E7	586464	2.403253728942196E-8	mil.navy.csp
321893	1.7585234E7	272435	5.1418707160479055E-8	mil.af.afmc
322409	1.75847E7	361762	3.920233754152864E-8	mil.uscg.history
324089	1.7583056E7	703464	2.0418772655093272E-8	mil.marines.marcorsyscom
324346	1.7582774E7	813250	1.8013385988771137E-8	mil.dso.repo1
324714	1.7582534E7	2477871	8.212741572382348E-9	mil.navy.usno.asa
326791	1.7580902E7	1287269	1.2992238317496873E-8	mil.navy.usno.ad
329280	1.7578666E7	462132	3.0273052767760853E-8	mil.army.asafm
329363	1.7578594E7	570015	2.4679614321134595E-8	mil.navy.cusnc
330607	1.7577746E7	1828194	1.0092011739932633E-8	mil.health.carepoint
330638	1.7577728E7	4082906	6.406895549439353E-9	mil.army.bordeninstitute
333320	1.7576786E7	1698509	1.0633055367849722E-8	mil.navy.bracpmo
334501	1.7575754E7	317856	4.4779671733566014E-8	mil.af.losangeles
335311	1.7575068E7	1384617	1.2344187294632162E-8	mil.defenseimagery
335657	1.7574724E7	209256	6.77403942519891E-8	mil.army.us.myarmybenefits
336989	1.7573548E7	1032961	1.4997761684480088E-8	mil.army.moore
338379	1.7572496E7	594422	2.3728804174102223E-8	mil.army.recruiting
339921	1.7571458E7	924441	1.6262072518400254E-8	mil.army.bragg
340624	1.7571178E7	453516	3.0878051076343516E-8	mil.dodlive
342084	1.7570226E7	2268884	8.736498213214367E-9	mil.afms.kx2
342537	1.757004E7	596122	2.3663476658175256E-8	mil.army.wrair
342591	1.757002E7	822974	1.78317286402439E-8	mil.af.minot
343775	1.7569432E7	783729	1.859728166068748E-8	mil.dodlive.airman
344200	1.756921E7	455043	3.0768227312419756E-8	mil.army.usace.nwk
346414	1.7568458E7	114360	1.0486691695612834E-7	mil.navy.mynavyhr
347700	1.7567906E7	3362260	6.741767846160264E-9	mil.army.www-cgsc
352010	1.7566892E7	349155	4.0785407286318376E-8	mil.army.usace.sam
358045	1.7564276E7	865489	1.713637293725547E-8	mil.af.moody
358870	1.7563324E7	1374527	1.2413042782854894E-8	mil.marines.mcrdpi
358900	1.7563288E7	215154	6.555076043459775E-8	mil.army.europeafrica
359061	1.7563136E7	2026452	9.36643974420637E-9	mil.af.vance
360622	1.7561956E7	14267422	3.3960925533401615E-9	mil.army.icon
360638	1.7561938E7	766566	1.895490463912654E-8	mil.navy.usff.airlant
360697	1.7561846E7	434161	3.2228564826414925E-8	mil.army.usace.nws
361493	1.7560932E7	1693148	1.0657907136241751E-8	mil.navy.nrl.cmf
362538	1.7559874E7	777743	1.8720885646519148E-8	mil.af.whiteman
363270	1.7559144E7	12718643	3.7123232617183233E-9	mil.dtra.dtirp
366842	1.7556274E7	1745734	1.0438835235757465E-8	mil.dcoe
367503	1.75559E7	2047804	9.298555773624096E-9	mil.army.lee.qmmuseum
369760	1.7555188E7	454953	3.077396029691177E-8	mil.army.usace.spn
369851	1.7555158E7	892358	1.6719769648717205E-8	mil.af.afrc.403wg
376349	1.755415E7	1326757	1.2686661631299721E-8	mil.army.apgea.chppm-www
387190	1.7553228E7	98380	1.220582521573004E-7	mil.dtic.discover
439070	1.7553144E7	2678938	7.81721209171033E-9	mil.af.ang.eissp
445736	1.7553044E7	911056	1.6455845720032892E-8	mil.dod.militaryinstallations
445853	1.7552848E7	711616	2.020838915998504E-8	mil.af.eielson
446331	1.7552062E7	758055	1.913510760503873E-8	mil.navy.cnic.cnrma
446465	1.7551844E7	1456600	1.1898945437200974E-8	mil.navy.npc
447080	1.7550832E7	8515217	4.184878323076773E-9	mil.army.leavenworth.cgsc
448397	1.75488E7	1553453	1.1319050105613027E-8	mil.osd.anthrax
448582	1.7548494E7	1511377	1.1563911680751415E-8	mil.af.beale
449504	1.7547154E7	54723	2.179775530291536E-7	mil.navy.usff.cnmoc
450060	1.7546302E7	696966	2.0591078528716752E-8	mil.af.luke
450944	1.7545036E7	611283	2.310941761383352E-8	mil.af.travis
451236	1.7544548E7	246776	5.646160790469741E-8	mil.af.osi
452703	1.754231E7	404270	3.474197968770328E-8	mil.af.aetc
453217	1.7541544E7	243764	5.7202091279781975E-8	mil.spaceforce.vandenberg
453569	1.7541052E7	875178	1.6981540936096624E-8	mil.army.usace.lrc
453758	1.7540758E7	4554154	5.932085423674791E-9	mil.af.au.airpower
454060	1.7540338E7	526821	2.6576655740546694E-8	mil.usuhs
454156	1.7540212E7	1016896	1.518153112364435E-8	mil.army.aec
454515	1.7539734E7	1245363	1.3296612709813287E-8	mil.dodlive.greenfleet
454871	1.7539196E7	473081	2.955079548026928E-8	mil.aaro
455974	1.7537614E7	2849965	7.567325576419086E-9	mil.army.jmc
456861	1.753635E7	10317610	3.851456203014753E-9	mil.navy.hq.finance
457129	1.7535972E7	232004	6.027469158653514E-8	mil.yellowribbon
457343	1.7535722E7	307382	4.61633489481032E-8	mil.af.hanscom
457692	1.7535264E7	203573	6.99797802302392E-8	mil.army.cid
457956	1.753493E7	2537755	8.087136463161398E-9	mil.centcom.www2
458004	1.7534874E7	1891795	9.840601385630236E-9	mil.af.acc.12af
458719	1.7533948E7	9493123	3.979844063996296E-9	mil.osd.dodmedia.afrts
458740	1.7533924E7	931916	1.616703566574071E-8	mil.army.wood
458820	1.7533826E7	4653735	5.8454978613015035E-9	mil.af.elmendorf
459290	1.7533164E7	1848133	1.0008674755725877E-8	mil.army.quartermaster
459618	1.7532748E7	2568626	8.031081864922262E-9	mil.army.usace.erdc.chl
460366	1.7531792E7	882369	1.6869294184871838E-8	mil.army.usace.nwd-mr
460440	1.753169E7	541273	2.588852002346381E-8	mil.af.seymourjohnson
460875	1.7531166E7	815955	1.7962824816550144E-8	mil.af.holloman
461203	1.7530736E7	327099	4.3626918537894745E-8	mil.navy.navfac
461587	1.7530192E7	6358529	5.063168543290874E-9	mil.osd.dsca
462706	1.7528802E7	646229	2.198470577597886E-8	mil.af.tinker
463599	1.7527732E7	3239851	6.9187835549935225E-9	mil.af.hq.airforcehistory
464236	1.752698E7	356738	3.9806874785950834E-8	mil.af.e-publishing
465358	1.7525482E7	1010723	1.52486398530472E-8	mil.army.hood
465766	1.7525E7	399992	3.513663346509554E-8	mil.army.usace.swg
466153	1.752453E7	1338598	1.2600413237629232E-8	mil.af.spangdahlem
467363	1.752305E7	362872	3.9060637572123204E-8	mil.tricare.walterreed
468104	1.7522108E7	2844236	7.572559224237561E-9	mil.army.redstone
468266	1.7521928E7	2003231	9.441914648560982E-9	mil.army.usarj
468567	1.7521498E7	1530976	1.1446324749369366E-8	mil.navy.nofs
468660	1.7521382E7	2387236	8.42631034649128E-9	mil.army.amedd.wramc
468868	1.752112E7	345323	4.130736151994519E-8	mil.army.transportation
469517	1.7520358E7	1599165	1.107671629309814E-8	mil.army.tioh
469968	1.751981E7	275303	5.095526335504388E-8	mil.spaceforce.losangeles
469991	1.7519776E7	755176	1.9191257885291446E-8	mil.army.smdc
470316	1.751939E7	849713	1.7372997225741677E-8	mil.af.shaw
470367	1.7519324E7	315215	4.512125698839951E-8	mil.af.eglin
471080	1.7518486E7	1625173	1.0955065039199003E-8	mil.army.usace.crrel
471124	1.7518434E7	2049356	9.293651596596748E-9	mil.armymedicine
471282	1.751826E7	4047259	6.450304738098671E-9	mil.army.www4
471809	1.7517628E7	510627	2.7398729896845882E-8	mil.navy.cnic.ffr
472037	1.7517366E7	1208406	1.3506440962983267E-8	mil.marines.tecom
472149	1.7517234E7	383201	3.6781403243273715E-8	mil.af.afcec
472776	1.7516496E7	1314599	1.2776296044899347E-8	mil.usmc.mcu
473059	1.7516148E7	1414225	1.21497778751581E-8	mil.ng.ok
473110	1.751609E7	530404	2.6400819108584083E-8	mil.af.keesler
473359	1.7515802E7	2977055	7.3300242303593636E-9	mil.usmc.quantico
473949	1.7515126E7	8447297	4.202901126427536E-9	mil.uscg.work
474475	1.7514542E7	1706916	1.0595405377369829E-8	mil.spaceforce.schriever
475156	1.7513764E7	2862771	7.541277797744254E-9	mil.army.wrair-www
475375	1.7513534E7	686842	2.0872081091500244E-8	mil.army.usace.saw
475432	1.7513484E7	1376494	1.2399830357406565E-8	mil.af.aviano
476315	1.7512524E7	526836	2.6575786998933917E-8	mil.marines.pendleton
476740	1.7512076E7	617035	2.29120694562638E-8	mil.marines.lejeune
476807	1.7512016E7	10448078	3.835235802227561E-9	mil.navy.cffc
